2017/03/13 Mon 10:01:42,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:44,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:45,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:46,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:47,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:48,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:49,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:49,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:50,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:51,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:52,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:53,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:54,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:55,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:56,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:57,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:58,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:01:59,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:00,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:01,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:02,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:03,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:04,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:05,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:06,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:07,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:08,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:09,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:10,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:12,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:13,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:14,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:15,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:16,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:17,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:18,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:19,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:20,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:21,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:22,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:23,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:24,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:25,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:26,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:27,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:28,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:29,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:30,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:31,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:32,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:32,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:33,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:34,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:35,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:36,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:37,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:38,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:39,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:40,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:41,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:42,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:44,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:45,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:46,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:46,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:47,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:48,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:49,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:50,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:51,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:52,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:53,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:55,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:56,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:57,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:58,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:59,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:02:59,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:00,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:01,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:02,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:04,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:05,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:06,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:07,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:08,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:09,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:10,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:11,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:12,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:13,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:14,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:15,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:16,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:16,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:17,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:18,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:19,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:20,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:21,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:22,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:24,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:25,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:26,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:27,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:28,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:29,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:30,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:31,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:32,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:33,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:34,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:35,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:36,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:36,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:37,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:39,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:40,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:41,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:42,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:43,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:44,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:45,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:46,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:47,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:48,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:49,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:50,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:51,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:52,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:53,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:54,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:54,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:55,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:56,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:57,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:03:59,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:00,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:01,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:02,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:03,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:04,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:05,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:06,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:07,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:07,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:08,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:09,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:10,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:12,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:13,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:14,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:15,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:16,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:17,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:18,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:19,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:19,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:21,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:22,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:23,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:24,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:25,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:26,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:27,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:28,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:29,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:30,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:31,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:32,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:33,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:34,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:35,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:36,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:37,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:38,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:39,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:40,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:41,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:42,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:43,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:44,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:45,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:46,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:47,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:48,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:49,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:50,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:51,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:52,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:53,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:54,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:55,-19,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:56,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:57,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:58,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:04:59,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:00,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:01,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:02,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:03,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:04,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:05,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:06,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:07,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:08,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:09,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:10,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:11,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:12,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:13,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:14,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:15,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:16,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:17,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:18,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:19,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:20,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:21,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:22,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:23,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:24,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:25,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:26,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:27,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:28,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:29,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:30,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:31,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:32,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:33,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:34,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:35,-21,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:36,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:37,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:38,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:39,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:40,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:41,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
2017/03/13 Mon 10:05:42,-20,1234567890abcdefghijklmnopqrstuvwxyz,OK
